word,tag,number
المرأة,O,57075
المغربية,O,57076
والمرأة,O,57077
الخليجية,O,57078
،,O,57079
ودائماً,O,57080
ما,O,57081
تُتهم,O,57082
المغربية,O,57083
بأنها,O,57084
تجيد,O,57085
السحر,O,57086
لخطف,O,57087
الرجل,O,57088
من,O,57089
زوجته,O,57090
،,O,57091
كيف,O,57092
تتعاملين,O,57093
مع,O,57094
هذه,O,57095
الاتهامات,O,57096
بين,O,57097
زميلاتك,O,57098
الخليجيات,O,57099
؟,O,57100
ـ,O,57101
السحر,O,57102
هو,O,57103
جزء,O,57104
من,O,57105
الثقافة,O,57106
المحلية,O,57107
لكل,O,57108
العرب,O,57109
بلا,O,57110
استثناء,O,57111
،,O,57112
والمرأة,O,57113
الخليجية,O,57114
لها,O,57115
شغف,O,57116
بعمل,O,57117
«,O,57118
الاسحار,O,57119
»,O,57120
لزوجها,O,57121
.,O,57122
ويكفي,O,57124
أن,O,57125
تطالعي,O,57126
الصحف,O,57127
المحلية,O,57128
لتعرفي,O,57129
الى,O,57130
أي,O,57131
مدى,O,57132
هذه,O,57133
الامور,O,57134
منتشرة,O,57135
،,O,57136
خاصة,O,57137
في,O,57138
المجتمع,O,57139
الخليجي,O,57140
.,O,57141
كما,O,57143
ان,O,57144
المغربية,O,57145
ليست,O,57146
وحدها,O,57147
من,O,57148
تحمل,O,57149
لقب,O,57150
الزوجة,O,57151
الثانية,O,57152
،,O,57153
فكثير,O,57154
من,O,57155
الخليجيات,O,57156
يحملن,O,57157
لقب,O,57158
الزوجة,O,57159
الثانية,O,57160
،,O,57161
وأنا,O,57162
لا,O,57163
أقلل,O,57164
من,O,57165
قدر,O,57166
الخليجيات,O,57167
،,O,57168
لكن,O,57169
نحن,O,57170
المغربيات,O,57171
لنا,O,57172
مميزات,O,57173
خاصة,O,57174
تجذب,O,57175
أي,O,57176
رجل,O,57177
.,O,57178
>,O,57180
وما,O,57181
هي,O,57182
هذه,O,57183
المميزات,O,57184
؟,O,57185
ـ,O,57186
المرأة,O,57187
المغربية,O,57188
تحترم,O,57189
الرجل,O,57190
،,O,57191
ولا,O,57192
تتطاول,O,57193
ابداً,O,57194
على,O,57195
زوجها,O,57196
،,O,57197
ودائماً,O,57198
ما,O,57199
تدلّله,O,57200
،,O,57201
وتعامله,O,57202
كأنه,O,57203
طفلها,O,57204
.,O,57205
ولا,O,57207
أنكر,O,57208
أن,O,57209
هناك,O,57210
فئة,O,57211
تأتي,O,57212
الى,O,57213
الخليج,B-LOC,57214
وتمارس,O,57215
سلوكاً,O,57216
منحرفاً,O,57217
،,O,57218
مما,O,57219
ساعد,O,57220
في,O,57221
ترسيخ,O,57222
إنطباع,O,57223
غير,O,57224
جيد,O,57225
عن,O,57226
المغربيات,O,57227
.,O,57228
>,O,57230
لماذا,O,57231
يؤخذ,O,57232
في,O,57233
رأيك,O,57234
هذا,O,57235
الانطباع,O,57236
عن,O,57237
المغربيات,O,57238
،,O,57239
رغم,O,57240
أن,O,57241
هذا,O,57242
السلوك,O,57243
موجود,O,57244
في,O,57245
جنسيات,O,57246
أخرى,O,57247
؟,O,57248
ـ,O,57249
لأننا,O,57250
جغرافياً,O,57251
بعيدون,O,57252
،,O,57253
وإعلامنا,O,57254
معزول,O,57255
،,O,57256
فنحن,O,57257
في,O,57258
المغرب,B-LOC,57259
نتابع,O,57260
كل,O,57261
إعلام,O,57262
وفضائيات,O,57263
المشرق,O,57264
العربي,O,57265
،,O,57266
لكن,O,57267
إعلامنا,O,57268
لا,O,57269
يلقى,O,57270
نفس,O,57271
الاهتمام,O,57272
والمتابعة,O,57273
من,O,57274
المشارقة,O,57275
إلا,O,57276
نادراً,O,57277
.,O,57278
وما,O,57280
يصدمني,O,57281
ان,O,57282
بعض,O,57283
الناس,O,57284
في,O,57285
الخليج,B-LOC,57286
،,O,57287
لا,O,57288
يعرفون,O,57289
أن,O,57290
هناك,O,57291
وزيرات,O,57292
وطبيبات,O,57293
ومدرسات,O,57294
مغربيات,O,57295
،,O,57296
ولا,O,57297
يعرف,O,57298
غير,O,57299
المغربية,O,57300
التي,O,57301
يقابلها,O,57302
في,O,57303
«,O,57304
بار,O,57305
»,O,57306
أو,O,57307
«,O,57308
ديسكو,O,57309
»,O,57310
،,O,57311
ولو,O,57312
إن,O,57313
إعلامنا,O,57314
منفتح,O,57315
عليكم,O,57316
،,O,57317
كنتم,O,57318
سترون,O,57319
النماذج,O,57320
المشرّفة,O,57321
للمرأة,O,57322
المغربية,O,57323
المكافحة,O,57324
،,O,57325
وما,O,57326
يحزنني,O,57327
أن,O,57328
الانطباع,O,57329
عنا,O,57330
كمغربيات,O,57331
غير,O,57332
جيد,O,57333
،,O,57334
بسبب,O,57335
بعض,O,57336
الفئات,O,57337
المنبوذة,O,57338
من,O,57339
كل,O,57340
المغاربة,O,57341
.,O,57342
>,O,57344
ميساء,B-PERS,57345
بصراحة,O,57346
،,O,57347
هل,O,57348
تشعرين,O,57349
بعنصرية,O,57350
تجاهك,O,57351
من,O,57352
زملائك,O,57353
في,O,57354
الوسط,O,57355
الفني,O,57356
،,O,57357
بسبب,O,57358
الانطباع,O,57359
عن,O,57360
المغربية,O,57361
عموماً,O,57362
؟,O,57363
ـ,O,57364
طبعاً,O,57365
هناك,O,57366
حساسية,O,57367
شديدة,O,57368
في,O,57369
التعامل,O,57370
معي,O,57371
كمغربية,O,57372
،,O,57373
حتى,O,57374
ان,O,57375
هناك,O,57376
فئة,O,57377
من,O,57378
الناس,O,57379
عندما,O,57380
تقابلني,O,57381
يخبرونني,O,57382
بإعجابهم,O,57383
بي,O,57384
،,O,57385
وعندما,O,57386
يستفسرون,O,57387
عن,O,57388
جنسيتي,O,57389
اذا,O,57390
كانت,O,57391
سعودية,O,57392
ام,O,57393
كويتية,O,57394
،,O,57395
فعندما,O,57396
أخبرهم,O,57397
بأنني,O,57398
مغربية,O,57399
،,O,57400
أشعر,O,57401
بتغير,O,57402
تعاملهم,O,57403
معي,O,57404
.,O,57405
>,O,57407
هل,O,57408
تعتقدين,O,57409
انك,O,57410
إذا,O,57411
كنتِ,O,57412
ممثلة,O,57413
مصرية,O,57414
أو,O,57415
خليجية,O,57416
،,O,57417
كان,O,57418
الطريق,O,57419
سيكون,O,57420
أسهل,O,57421
بالنسبة,O,57422
لك,O,57423
؟,O,57424
ـ,O,57425
بالتأكيد,O,57426
لو,O,57427
كنت,O,57428
مصرية,O,57429
وأعمل,O,57430
في,O,57431
مصر,B-LOC,57432
،,O,57433
كان,O,57434
سيكون,O,57435
طريقي,O,57436
أسهل,O,57437
،,O,57438
ولو,O,57439
كنت,O,57440
خليجية,O,57441
وأعمل,O,57442
في,O,57443
الخليج,B-LOC,57444
،,O,57445
لكانت,O,57446
اموري,O,57447
أيسر,O,57448
.,O,57449
ولكي,O,57451
اكون,O,57452
منصفة,O,57453
،,O,57454
لا,O,57455
ننكر,O,57456
ان,O,57457
الخليج,B-LOC,57458
فتح,O,57459
المجال,O,57460
لفنانات,O,57461
كثيرات,O,57462
مصريات,O,57463
،,O,57464
مثل,O,57465
لمياء,B-PERS,57466
طارق,I-PERS,57467
وعبير,B-PERS,57468
أحمد,I-PERS,57469
وعبير,B-PERS,57470
الجندي,I-PERS,57471
،,O,57472
وهؤلاء,O,57473
تعبن,O,57474
واصبح,O,57475
لهن,O,57476
مكانتهن,O,57477
على,O,57478
الساحة,O,57479
الفنية,O,57480
،,O,57481
ولا,O,57482
ننسى,O,57483
يلدا,B-PERS,57484
الايرانية,O,57485
التي,O,57486
اخذت,O,57487
مكانا,O,57488
متميزا,O,57489
في,O,57490
الدراما,O,57491
الخليجية,O,57492
،,O,57493
وفي,O,57494
المقابل,O,57495
مصر,B-LOC,57496
معروفة,O,57497
باحتضان,O,57498
الفنانين,O,57499
العرب,O,57500
.,O,57501
>,O,57503
البعض,O,57504
يشكك,O,57505
في,O,57506
زواجك,O,57507
بسبب,O,57508
عدم,O,57509
إعلانك,O,57510
لاسم,O,57511
زوجك,O,57512
أو,O,57513
ظهوره,O,57514
معك,O,57515
،,O,57516
هل,O,57517
يرجع,O,57518
ذلك,O,57519
بسبب,O,57520
حساسية,O,57521
زواج,O,57522
الرجل,O,57523
الخليجي,O,57524
من,O,57525
فنانة,O,57526
؟,O,57527
ـ,O,57528
هو,O,57529
لا,O,57530
يريد,O,57531
اعلان,O,57532
اسمه,O,57533
،,O,57534
وأنا,O,57535
احترم,O,57536
رغبته,O,57537
،,O,57538
وهذا,O,57539
أمر,O,57540
شخصي,O,57541
يخصني,O,57542
وزوجي,O,57543
فقط,O,57544
.,O,57545
وأنا,O,57547
لا,O,57548
أنكر,O,57549
حساسية,O,57550
زواج,O,57551
الخليجي,O,57552
من,O,57553
فنانة,O,57554
بشكل,O,57555
عام,O,57556
،,O,57557
لكن,O,57558
طالما,O,57559
هناك,O,57560
ثقة,O,57561
وحب,O,57562
،,O,57563
لن,O,57564
أهتم,O,57565
بأى,O,57566
استفزاز,O,57567
.,O,57568
>,O,57570
لماذا,O,57571
لا,O,57572
تريدين,O,57573
الافصاح,O,57574
عن,O,57575
اسم,O,57576
زوجك,O,57577
،,O,57578
هل,O,57579
هو,O,57580
أمير,O,57581
أم,O,57582
وزير,O,57583
،,O,57584
أم,O,57585
متزوج,O,57586
بأخرى,O,57587
لذا,O,57588
تخشين,O,57589
الافصاح,O,57590
عن,O,57591
اسمه,O,57592
؟,O,57593
ـ,O,57594
(,O,57595
ترد,O,57596
ضاحكة,O,57597
),O,57598
،,O,57599
زوجي,O,57600
رجل,O,57601
أعمال,O,57602
إماراتي,O,57603
لا,O,57604
يحب,O,57605
الاضواء,O,57606
،,O,57607
ويفضل,O,57608
الابتعاد,O,57609
عن,O,57610
الإعلام,O,57611
،,O,57612
وهو,O,57613
شاب,O,57614
ولم,O,57615
يسبق,O,57616
له,O,57617
الزواج,O,57618
.,O,57619
وصدقوني,O,57621
هو,O,57622
ليس,O,57623
وزيراً,O,57624
،,O,57625
رغم,O,57626
أنني,O,57627
أتمنى,O,57628
أن,O,57629
يكون,O,57630
وزيراً,O,57631
،,O,57632
وهو,O,57633
بالتأكيد,O,57634
ليس,O,57635
أميراً,O,57636
.,O,57637
عدسة:,O,57639
وي,B-PERS,57640
خاي,I-PERS,57641
دونغ,I-PERS,57642
في,O,57643
رحلة,O,57644
طويلة,O,57645
وممتعة,O,57646
",",O,57647
ذهبت,O,57648
(,O,57649
العربي,B-ORG,57650
),O,57651
لتجوب,O,57652
مدن,O,57653
وقرى,O,57654
الصين,B-LOC,57655
باحثة,O,57656
ومنقبة,O,57657
عن,O,57658
مآثر,O,57659
العرب,O,57660
التي,O,57661
تركوها,O,57662
خلفهم,O,57663
",",O,57664
منارات,O,57665
مساجد,O,57666
وقباب,O,57667
لرجال,O,57668
صالحين,O,57669
وشواهد,O,57670
قبور,O,57671
ومراصد,O,57672
فلك,O,57673
",",O,57674
تشهد,O,57675
كلها,O,57676
على,O,57677
عراقة,O,57678
هذه,O,57679
الأمة,O,57680
وحيويتها,O,57681
ودليلاً,O,57682
رائعاً,O,57683
لقرون,O,57684
من,O,57685
التواصل,O,57686
والصداقة,O,57687
مع,O,57688
أهل,O,57689
الصين,B-LOC,57690
",",O,57691
مسطّرين,O,57692
في,O,57693
كتب,O,57694
التاريخ,O,57695
أول,O,57696
حوار,O,57697
للحضارات,O,57698
والثقافات,O,57699
عرفته,O,57700
البشرية,O,57701
لتنهض,O,57702
شامخة,O,57703
مساجد,O,57704
العرب,O,57705
وقباب,O,57706
أوليائهم,O,57707
جنباً,O,57708
إلى,O,57709
جنب,O,57710
المعابد,O,57711
البوذية,O,57712
والطاوية,O,57713
المهيبة,O,57714
متأثرين,O,57715
ومؤثرين,O,57716
في,O,57717
البنى,O,57718
الثقافية,O,57719
والاقتصادية,O,57720
والاجتماعية,O,57721
",",O,57722
بل,O,57723
والسكانية,O,57724
في,O,57725
الصين,B-LOC,57726
.,O,57727
وفي,O,57729
محاولة,O,57730
لمتابعة,O,57731
وتغطية,O,57732
حوار,O,57733
عربي,O,57734
إسلامي,O,57735
-,O,57736
صيني,O,57737
امتد,O,57738
أكثر,O,57739
من,O,57740
ألف,O,57741
عام,O,57742
تاركاً,O,57743
خلفه,O,57744
الكثير,O,57745
من,O,57746
الشواهد,O,57747
الأثرية,O,57748
والمخطوطات,O,57749
والوثائق,O,57750
التاريخية,O,57751
",",O,57752
قررت,O,57753
(,O,57754
العربي,B-ORG,57755
),O,57756
الدخول,O,57757
إلى,O,57758
هذا,O,57759
العالم,O,57760
الغامض,O,57761
المعبق,O,57762
برائحة,O,57763
التاريخ,O,57764
وسحر,O,57765
الأساطير,O,57766
تعريفاً,O,57767
بعظمة,O,57768
العرب,O,57769
وتذكيراً,O,57770
للناس,O,57771
بضرورة,O,57772
الوعي,O,57773
بتاريخهم,O,57774
وأهمية,O,57775
الحفاظ,O,57776
عليه,O,57777
",",O,57778
وإسهاماً,O,57779
في,O,57780
تسليط,O,57781
الضوء,O,57782
على,O,57783
حوار,O,57784
الحضارات,O,57785
والثقافات,O,57786
القديمة,O,57787
في,O,57788
زمن,O,57789
قديم,O,57790
وصديق,O,57791
.,O,57792
إذن,O,57794
كان,O,57795
العرب,O,57796
هناك,O,57797
",",O,57798
بل,O,57799
كانوا,O,57800
هناك,O,57801
قبل,O,57802
ظهور,O,57803
الإسلام,B-MISC,57804
",",O,57805
وقبله,O,57806
بكثير,O,57807
",",O,57808
فقد,O,57809
سهل,O,57810
موقع,O,57811
جزيرة,O,57812
العرب,O,57813
الفريد,O,57814
الذي,O,57815
يربط,O,57816
الطريق,O,57817
التجاري,O,57818
القديم,O,57819
بين,O,57820
بلاد,O,57821
البحر,B-LOC,57822
المتوسط,I-LOC,57823
والشرق,B-LOC,57824
الأقصى,I-LOC,57825
الاتصالات,O,57826
بين,O,57827
الشرق,O,57828
والغرب,O,57829
",",O,57830
كما,O,57831
ساعد,O,57832
فتح,O,57833
طريق,O,57834
الحرير,O,57835
القديم,O,57836
في,O,57837
حوالي,O,57838
القرن,O,57839
الثاني,O,57840
قبل,O,57841
الميلاد,O,57842
على,O,57843
زيادة,O,57844
الاتصالات,O,57845
بين,O,57846
الصين,B-LOC,57847
وبلاد,O,57848
العرب,O,57849
.,O,57850
ونستدل,O,57852
من,O,57853
المصادر,O,57854
الصينية,O,57855
ككتاب,O,57856
تاريخ,O,57857
أسرة,O,57858
هان,B-PERS,57859
(,O,57860
206,O,57861
ق,O,57862
.,O,57863
م,O,57864
-,O,57865
220,O,57866
م,O,57867
),O,57868
وكتاب,O,57869
السجلات,O,57870
التاريخية,O,57871
(,O,57872
91,O,57873
ق,O,57874
.,O,57875
م,O,57876
),O,57877
وكذلك,O,57878
المصادر,O,57879
العربية,O,57880
-,O,57881
لمروج,B-MISC,57882
الذهب,I-MISC,57883
لأبي,B-PERS,57884
الحسن,I-PERS,57885
المسعودي,I-PERS,57886
",",O,57887
أن,O,57888
هنالك,O,57889
اتصالات,O,57890
بين,O,57891
الصين,B-LOC,57892
والعرب,O,57893
قبل,O,57894
الإسلام,B-MISC,57895
",",O,57896
وإن,O,57897
مدنا,O,57898
كمدن,O,57899
عمان,B-LOC,57900
والحيرة,B-LOC,57901
قد,O,57902
ذكرت,O,57903
في,O,57904
المصادر,O,57905
الصينية,O,57906
القديمة,O,57907
",",O,57908
كما,O,57909
رصد,O,57910
وفد,O,57911
من,O,57912
بلاد,O,57913
العراق,B-LOC,57914
في,O,57915
البلاط,O,57916
الصيني,O,57917
في,O,57918
حوالي,O,57919
عام,O,57920
120م,O,57921
",",O,57922
وقد,O,57923
قدم,O,57924
الوفد,O,57925
طائر,O,57926
ببغاء,O,57927
هدية,O,57928
للإمبراطور,O,57929
",",O,57930
وكانت,O,57931
المرة,O,57932
الأولى,O,57933
التي,O,57934
يرى,O,57935
فيها,O,57936
الصينيون,O,57937
هذا,O,57938
الطائر,O,57939
ولا,O,57940
يزالون,O,57941
يطلقون,O,57942
عليه,O,57943
اسم,O,57944
(,O,57945
باباغا,O,57946
),O,57947
.,O,57948
وكان,O,57950
تجار,O,57951
عمان,B-LOC,57952
واليمن,B-LOC,57953
-,O,57954
سادة,O,57955
البحار,O,57956
في,O,57957
ذلك,O,57958
الوقت,O,57959
-,O,57960
قد,O,57961
أقاموا,O,57962
محطات,O,57963
للاسترشاد,O,57964
على,O,57965
طول,O,57966
الطريق,O,57967
البحري,O,57968
من,O,57969
موانئ,O,57970
شبه,B-LOC,57971
الجزيرة,I-LOC,57972
العربية,I-LOC,57973
وموانئ,O,57974
الصين,B-LOC,57975
الجنوبية,O,57976
",",O,57977
بل,O,57978
إن,O,57979
جالية,O,57980
عربية,O,57981
كانت,O,57982
موجودة,O,57983
في,O,57984
مدينة,O,57985
قوانجتشو,B-LOC,57986
في,O,57987
جنوب,O,57988
الصين,B-LOC,57989
في,O,57990
وقت,O,57991
سابق,O,57992
لعام,O,57993
300م,O,57994
.,O,57995
ويؤكد,O,57997
عدد,O,57998
من,O,57999
المصادر,O,58000
التاريخية,O,58001
الصينية,O,58002
والعربية,O,58003
مثل,O,58004
مروج,B-MISC,58005
الذهب,I-MISC,58006
لأبي,B-PERS,58007
الحسن,I-PERS,58008
المسعودي,I-PERS,58009
أن,O,58010
سفن,O,58011
العرب,O,58012
كانت,O,58013
تقوم,O,58014
برحلات,O,58015
مباشرة,O,58016
إلى,O,58017
الصين,B-LOC,58018
",",O,58019
كما,O,58020
يعتقد,O,58021
أنه,O,58022
بنهاية,O,58023
القرن,O,58024
الرابع,O,58025
وبداية,O,58026
القرن,O,58027
الخامس,O,58028
الميلاديين,O,58029
كانت,O,58030
سفن,O,58031
الصين,B-LOC,58032
تصل,O,58033
إلى,O,58034
مصب,O,58035
نهر,O,58036
الفرات,B-LOC,58037
وعدن,B-LOC,58038
",",O,58039
بل,O,58040
إن,O,58041
أعداداً,O,58042
كبيرة,O,58043
من,O,58044
العرب,O,58045
والفرس,O,58046
والهنود,O,58047
كانت,O,58048
تقيم,O,58049
في,O,58050
بعض,O,58051
المدن,O,58052
الصينية,O,58053
إبان,O,58054
فترة,O,58055
مملكة,B-LOC,58056
وي,I-LOC,58057
الشمالية,I-LOC,58058
386,O,58059
-,O,58060
557م,O,58061
",",O,58062
بالإضافة,O,58063
إلى,O,58064
جالية,O,58065
عربية,O,58066
كبيرة,O,58067
في,O,58068
منطقة,O,58069
لويانغ,B-LOC,58070
المعروفة,O,58071
الآن,O,58072
بمحافظة,O,58073
هونان,B-LOC,58074
",",O,58075
كما,O,58076
كان,O,58077
هناك,O,58078
رعايا,O,58079
عرب,O,58080
ضمن,O,58081
رعايا,O,58082
أسرة,O,58083
تانغ,B-PERS,58084
(,O,58085
618,O,58086
-,O,58087
907م,O,58088
),O,58089
وكانت,O,58090
لهم,O,58091
نشاطات,O,58092
تجارية,O,58093
بالإضافة,O,58094
إلى,O,58095
صناعات,O,58096
صغيرة,O,58097
حيث,O,58098
أقاموا,O,58099
مصنعاً,O,58100
بمدينة,O,58101
قوانجتشو,B-LOC,58102
وذلك,O,58103
في,O,58104
حوالي,O,58105
عام,O,58106
622م,O,58107
أي,O,58108
قبل,O,58109
الهجرة,O,58110
.,O,58111
دخول,O,58113
الإسلام,B-MISC,58114
تتناقل,O,58115
المصادر,O,58116
التاريخية,O,58117
الصينية,O,58118
خصوصاً,O,58119
مصادر,O,58120
أسرة,O,58121
مينغ,B-PERS,58122
الملكية,O,58123
1368,O,58124
-,O,58125
1644م,O,58126
ومصادر,O,58127
أسرة,O,58128
تشنغ,B-PERS,58129
الملكية,O,58130
1643,O,58131
-,O,58132
1912م,O,58133
كثيراً,O,58134
من,O,58135
القصص,O,58136
والروايات,O,58137
الصينية,O,58138
والأساطير,O,58139
حول,O,58140
دخول,O,58141
الإسلام,B-MISC,58142
في,O,58143
الصين,B-LOC,58144
إذ,O,58145
تنسب,O,58146
هذه,O,58147
المصادر,O,58148
إلى,O,58149
أباطرة,O,58150
أسرة,O,58151
سوي,B-PERS,58152
وتانغ,B-PERS,58153
أحلاما,O,58154
موحشة,O,58155
يصارعون,O,58156
خلالها,O,58157
شياطين,O,58158
وحيوانات,O,58159
مفترسة,O,58160
عكّرت,O,58161
صفو,O,58162
القصر,O,58163
وأرادت,O,58164
شرا,O,58165
بالإمبراطور,O,58166
وبينما,O,58167
هم,O,58168
في,O,58169
تصدّيهم,O,58170
ذاك,O,58171
لهذه,O,58172
الأخطار,O,58173
يظهر,O,58174
رجل,O,58175
من,O,58176
اتجاه,O,58177
الغرب,O,58178
يلبس,O,58179
جلباباً,O,58180
أبيض,O,58181
وعمامة,O,58182
ويطارد,O,58183
الشيطان,O,58184
وينتصر,O,58185
للإمبراطور,O,58186
ثم,O,58187
يبتسم,O,58188
ويختفي,O,58189
عائداً,O,58190
باتجاه,O,58191
الغرب,O,58192
.,O,58193
كما,O,58195
يتحدثون,O,58196
أيضاً,O,58197
عن,O,58198
أحلام,O,58199
للإمبراطور,O,58200
ومشاهدات,O,58201
مسئول,O,58202
الفلك,O,58203
لنجم,O,58204
مضيء,O,58205
في,O,58206
اتجاه,O,58207
الغرب,O,58208
",",O,58209
يفسّره,O,58210
فلكيو,O,58211
القصر,O,58212
للإمبراطور,O,58213
آنذاك,O,58214
بأنه,O,58215
بشارة,O,58216
بظهور,O,58217
رجل,O,58218
حكيم,O,58219
في,O,58220
